Step App (MAINNET)	fitfi	MAINNET
stepn (BEP20)	gmt	BEP20
STEPN (ERC20)	gmt	ERC20
STEPN (MATIC)	gmt	MATIC
STEPN (SOL)	gmt	SOL
stETH (ERC20)	steth	ERC20
Stobox (ARBITRUM)	stbu	ARBITRUM
Stobox (ERC20)	stbu	ERC20
Stonks (SOL)	stnk	SOL
Stool Prisondente (SOL)	jailstool	SOL
Storj (ERC20)	storj	ERC20
StormX (ERC20)	stmx	ERC20
Story (BEP20)	story	BEP20
STORY (MAINNET)	IP	MAINNET
Stratis	strax	Mainnet
Stratis (STRAX)	strax1	STRAX
Stratos (ERC20)	STOS	ETH
StreamCoin (BEP20)	strm	BEP20
Streamflow (SOL)	stream	SOL
Streamr (BEP20)	data	BEP20
Streamr (ERC20)	data	ERC20
Strike (ERC20)	strk	ERC20
StrikeX (BEP20)	strx	BEP20
StrikeX (TRC20)	strx	TRC20
Strong (ERC20)	strong	ERC20
Stronghold (XLM)	shx	XLM
Subquery Network (ERC20)	sqt	ERC20
Subsquid (ARBITRUM)	SQD	ARBITRUM
Succinct (Ethereum) (ERC20)	prove	ERC20
sudeng (SUI)	hippo	SUI
SUDO GOVERNANCE (ERC20)	sudo	ERC20
Sui (BEP20)	sui	BEP20
Suilend   (SUI)	send	SUI
Sui (Mainnet)	sui	Mainnet
Sui Name Service (SUI)	ns	SUI
SUIP (SUI)	SUIP	SUI
SUIRWAPIN (ERC20)	suirwapin	ERC20
SUIRWAPIN (SUI)	suirwapin	SUI
SUKU (ERC20)	SUKU	ETH
Sun (BEP20)	sun	BEP20
SUNCAT (TRC20)	suncat	TRC20
SUNCAT (TRX)	SUNCAT	TRX
SunContract (ERC20)	snc	ERC20
Sundog (TRC20)	sundog	TRC20
Sun (TRC20)	sun	TRC20
SUNWUKONG (TRC20)	sunwukong	TRC20
SuperCells Token (BEP20)	sct	BEP20
SuperFarm (ERC20)	super	ERC20
Superpower Squad (BEP20)	squad	BEP20
SuperRare (ERC20)	rare	ERC20
SuperVerse (BEP20)	super	BEP20
Supra (MAINNET)	supra	MAINNET
SUSD (ERC20)	susd	ERC20
SushiSwap (BEP20)	sushi	BEP20
SushiSwap (ERC20)	sushi	ERC20
SushiSwap (KCC)	sushi	KCC
Suzuverse (ERC20)	sgt	ERC20
Swarm (ERC20)	bzz	ERC20
Swarm Markets (ERC20)	smt	ERC20
SwarmNode.ai (SOL)	snai	SOL
Swarms (SOL)	swarms	SOL
Swash (ERC20)	SWASH	ETH
Sweat Economy (ERC20)	sweat	ERC20
SWEAT (NEAR)	SWEAT	NEAR
Swell Governance Token (MAINNET)	swell	MAINNET
Swell Network (ERC20)	swell	ERC20
SwftCoin (ERC20)	swftc	ERC20
Swipe (BEP20)	sxp	BEP20
Swipe (ERC20)	sxp	ERC20
SwissCheese (MATIC)	swch	MATIC
Sylo (ERC20)	SYLO	ETH
Symbiosis (ERC20)	sis	ERC20
Symbiosis Finance (ERC20)	SIS	ETH
Symbol (Mainnet)	xym	Mainnet
Synapse (ARBITRUM)	syn	ARBITRUM
Synapse (AVAXC)	syn	AVAXC
Synapse (BEP20)	syn	BEP20
Synapse (ERC20)	SYN	ETH
Synapse (FTM)	syn	FTM
Synapse (MATIC)	syn	MATIC
Synapse (OPTIMISM)	syn	OPTIMISM
SynFutures (Base) (BASE)	f	BASE
SynFutures (BASE)	fbase	BASE
SynFutures (ERC20)	feth	ERC20
SynFutures (Ethereum) (ERC20)	f	ERC20
Synternet (ERC20)	SYNT	ETH
Synthetix (BEP20)	snx	BEP20
Synthetix Network Token (ERC20)	snx	ERC20
Synthetix (OPTIMISM)	snx	OPTIMISM
Syntropy (ERC20)	noia	ERC20
Syscoin (Mainnet)	sys	Mainnet
Syscoin (SYSNEVM)	sys	SYSNEVM
Ta-da (EGLD)	tada	EGLD
Taiko (ERC20)	taiko	ERC20
Taiko (MAINNET)	taiko	MAINNET
Tamadoge (ERC20)	tama	ERC20
Tanssi (ERC20)	tanssi	ERC20
TAOCat by Virtuals & Masa (BASE)	taocat	BASE
Taproot (ERC20)	taproot	ERC20
Taraxa (Mainnet)	TARA	Mainnet
TAVA (ERC20)	TAVA	ETH
Tectum (ERC20)	tet	ERC20
Telcoin (ERC20)	tel	ERC20
Telcoin (KCC)	tel	KCC
Telcoin (MATIC)	tel	MATIC
Teleport System Token (ERC20)	TST	ETH
Tellor (ERC20)	trb	ERC20
Telos (BEP20)	tlos	BEP20
Telos (ERC20)	tlos	ERC20
Telos (MAINNET)	tlos	MAINNET
Telos (TELOS)	TLOS	TELOS
Telos (TLOSEVM)	TLOS	TLOSEVM
Ten (BEP20)	tenfi	BEP20
TENET (MAINNET)	tenet	MAINNET
Tenset (BEP20)	10set.	BEP20
Tensor (SOL)	TNSR	SOL
TenUp (ERC20)	tup	ERC20
Ternoa (MAINNET)	caps	MAINNET
Terra Classic (ERC20)	lunc	ERC20
Terra Classic (LUNA)	LUNC	LUNA
Terra Classic (Mainnet)	lunc	Mainnet
TerraClassicUSD (LUNC)	USTC	LUNC
Terra (Mainnet)	luna	Mainnet
TerranCoin (BSC)	TRR	BSC
Tesla xStock (SOL)	tslax	SOL
Tether (ALGO)	usdt	ALGO
Tether (Arbitrum One)	usdt	Arbitrum
Tether (Avax-c)	usdt	AVAXC
Tether (BSC)	usdt	BEP20
Tether (DOT)	usdt	DOT
Tether (EOS)	usdt	EOS
Tether (ERC20)	usdt	ERC20
Tether Gold (ERC20)	xaut	ERC20
Tether (KAVA)	usdt	KAVA
Tether (NEAR)	usdt	NEAR
Tether (OMNI)	usdt	OMNI
Tether (Optimism)	usdt	Optimism
Tether (Polygon)	usdt	MATIC
Tether (SOL)	usdt	SOL
Tether (Toncoin)	usdt	TON
Tether (TRC20)	usdt	TRC20
Tether USDt (KAIA)	usdtkaia	KAIA
Tether USD (Wormhole Solana) (SOL)	usdtw	SOL
Tether (XTZ)	usdt	XTZ
TEVA (BASE)	teva	BASE
Tevaera (ZKSYNC)	teva	ZKSYNC
Tezos (BEP20)	xtz	BEP20
Tezos	xtz	Mainnet
Thala (APTOS)	thl	APTOS
Thales (OPTIMISM)	thales	OPTIMISM
The Graph (ARBITRUM)	grt	ARBITRUM
The Graph (ERC20)	grt	ERC20
The Graph (MATIC)	grt	MATIC
Thena (BEP20)	the	BEP20
The Posemesh (BASE)	auki	BASE
The Root Network (ERC20)	root	ERC20
The Root Network (MAINNET)	root	MAINNET
The Rug Game (ERC20)	trg	ERC20
The Sandbox (BEP20)	sand	BEP20
The Sandbox (ERC20)	sand	ERC20
The Sandbox (MATIC)	sand	MATIC
ThetaDrop (Mainnet)	tdrop	Mainnet
ThetaDrop (THETA)	tdrop	THETA
Theta Fuel (Mainnet)	tfuel	Mainnet
THETA (Mainnet)	theta	Mainnet
Thetanuts Finance (ERC20)	nuts	ERC20
The Unfettered (MATIC)	souls	MATIC
THORChain	rune	Mainnet
Threshold (ERC20)	t	ERC20
ThunderCore (BEP20)	tt	BEP20
ThunderCore (ERC20)	tt	ERC20
ThunderCore (MAINNET)	tt	MAINNET
Tidal Governance (ERC20)	TIDAL	ETH
Time Alliance Guild (SOL)	time	SOL
TIP (ERC20)	tip	ERC20
TipsyCoin (BEP20)	tipsy	BEP20
TLM (BEP20)	tlm	BEP20
tokenbot (BASE)	clanker	BASE
TokenClub (ERC20)	tct	ERC20
TokenFi (BEP20)	token	BEP20
TokenFi (ERC20)	token	ERC20
Tokenlon Network Token (ERC20)	lon	ERC20
TokenPocket (BEP20)	tpt	BEP20
Tokoin (BEP20)	toko	BEP20
Tokoin (BSC)	TOKO	BSC
Tokoin (ERC20)	TOKO	ETH
Toko Token (BEP20)	tko	BEP20
Tokyo Games Token (ERC20)	tgt	ERC20
tomiNet (ERC20)	tomi	ERC20
Toncoin (BEP20)	ton	BEP20
Toncoin (ERC20)	ton	ERC20
Toncoin (Mainnet)	ton	Mainnet
Top Hat (SOL)	hat	SOL
TOP Network (MAINNET)	top	MAINNET
Tornado Cash (ERC20)	torn	ERC20
Torum (BEP20)	xtm	BEP20
TosDis (ERC20)	DIS	ETH
TOWER (ERC20)	TOWER	ETH
Towns (Base) (BASE)	towns	BASE
Towns (Ethereum) (ERC20)	towns	ERC20
Trac (Ordinals)	tracx	brc20
Tranchess (BEP20)	chess	BEP20
Tranchess (ERC20)	chess	ERC20
Trias (BEP20)	trias	BEP20
Trias (MATIC)	trias	MATIC
Triathon (BEP20)	grow	BEP20
Tribe (ERC20)	tribe	ERC20
Trident Dao (ARBITRUM)	psi	ARBITRUM
Trinity Of The Fabled (MATIC)	abys	MATIC
TROLL (ERC20)	TROLL	ETH
TrollFace (ERC20)	troll	ERC20
TRON (BEP20)	trx	BEP20
Tron Bull Price (TRX)	TRONBULL	TRX
TRON	trx	Mainnet
TrueFi (BEP20)	tru	BEP20
TrueFi (ERC20)	tru	ERC20
TrueUSD (AVAXC)	tusd	AVAXC
TrueUSD (BEP20)	tusd	BEP20
TrueUSD (ERC20)	tusd	ERC20
TrueUSD (KCC) (KCC)	tusd	KCC
TrueUSD (Polygon)	tusd	MATIC
TrueUSD (TRC20)	tusd	TRC20
TRUF.Network (ARBITRUM)	truf	ARBITRUM
TRUF.Network (ERC20)	truf	ERC20
Trump Official (SOL)	TRUMP	SOL
TrustSwap (ERC20)	swap	ERC20
trvlbsc (BEP20)	trvl	BEP20
Tune.FM (ERC20)	JAM	ETH
Tune.FM (HEDERA)	jam	HEDERA
Turbo (ERC20)	TURBO	ETH
Turbos (SUI)	TURBOS	SUI
Turtsat (BTC)	TURT	BTC
Turtsat (ERC20)	TURT	ETH
Tutorial (BEP20)	tut	BEP20
TWT (BEP20)	twt	BEP20
U2U Network (MAINNET)	u2u	MAINNET
UAHg (BEP20)	uahg	BEP20
UAHg (ERC20)	uahg	ERC20
UAHg (TRC20)	uahg	TRC20
UBXS Token (BEP20)	ubxs	BEP20
UFO Gaming (ERC20)	ufo	ERC20
UFORIKA (MATIC)	fora	MATIC
Ultima (SMARTCHAIN)	ultima	SMARTCHAIN
Ultra (ERC20)	uos	ERC20
Ultra (MAINNET)	uos	MAINNET
UMA (ERC20)	uma	ERC20
Umbrella Network (ERC20)	umb	ERC20
Unagi Token (BASE)	una	BASE
Undead Blocks (ERC20)	undead	ERC20
Undeads Games (ERC20)	uds	ERC20
U Network (ERC20)	uuu	ERC20
UniBot (ERC20)	unibot	ERC20
Unibright (ERC20)	ubt	ERC20
Unifi Protocol DAO (BEP20)	unfi	BEP20
Unifi Protocol DAO (ERC20)	UNFI	ETH
Unigraph Protocol (SOL)	grph	SOL
UniLend (BEP20)	uft	BEP20
UniLend (ERC20)	uft	ERC20
UniLend (MATIC)	uft	MATIC
Unio Coin (BASE)	unio	BASE
Uniswap (Arbitrum One)	uni	Arbitrum
Uniswap (BEP20)	uni	BEP20
Uniswap (ERC20)	uni	ERC20
UNIT0 (WAVES)	unit0	WAVES
Unizen (ERC20)	zcx	ERC20
UnMarshal (BEP20)	marsh	BEP20
Unmarshal (ERC20)	MARSH	ETH
Uno Re (BEP20)	uno	BEP20
Uno Re (ERC20)	UNO	ETH
Unus Sed Leo	leo	ERC20
Upcx (ERC20)	upc	ERC20
Upland (ERC20)	SPARKLET	ETH
UpOnly (MATIC)	upo	MATIC
Uquid Coin (ERC20)	uqc	ERC20
Urus (ERC20)	urus	ERC20
USDbC (Base)	usdbc	base
USDC (ALGO)	usdc	ALGO
USDC (APTOS)	usdcapt	APTOS
USDC (Arbitrum One)	usdc	Arbitrum
USDC (AVAXC)	usdc	AVAXC
USDC (Base)	usdc	base
USDC (BSC)	usdc	BEP20
USDC.e (Arbitrum One)	usdce	Arbitrum
USDC.e (AVAXC)	usdce	AVAXC
USDC.e (Optimism)	usdce	Optimism
USDC.e (Polygon)	usdce	MATIC
USDC (ERC20)	usdc	ERC20
USDC (Near) (NEAR)	usdc	NEAR
USD Coin (APTOS)	usdc	APTOS
USD Coin (RONIN)	usdc	RONIN
USD Coin (WHITECHAIN)	usdc	WHITECHAIN
USDC (Optimism)	usdc	Optimism
USDC (Polkadot) (DOT)	usdc	DOT
USDC (Polygon)	usdc	MATIC
USDC (SOL)	usdc	SOL
USDC (SONIC)	usdc	SONIC
USDC (SUI)	usdc	SUI
USDC (TRC20)	usdc	TRC20
USDC (XLM)	usdc	XLM
USDD (BEP20)	usdd	BEP20
USDD (ERC20)	usdd	ERC20
USDD (TRC20)	usdd	TRC20
USDK (ERC20)	usdk	ERC20
USDS (ETH)	USDS	ERC20
Usual  (ERC20)	usual	ERC20
Utrust (ERC20)	utk	ERC20
UXLINK (ARBITRUM)	uxlink	ARBITRUM
Vai (BEP20)	vai	BEP20
Vai (ERC20)	VAI	ETH
Vana  (MAINNET)	vana	MAINNET
Vanar (ERC20)	VANRY	ETH
Vanar (MAINNET)	vanry	MAINNET
VaporWallet (BEP20)	vpr	BEP20
VaraNetwork (MAINNET)	vara	MAINNET
Vaulta (EOS)	A	EOS
Vaulta (formerly EOS) (MAINNET)	a	MAINNET
VeChain (BEP20)	vet	BEP20
VeChain	vet	Mainnet
Vectorspace AI (ERC20)	vxv	ERC20
Vega Protocol (ERC20)	vega	ERC20
Vela Exchange (Arbitrum One)	vela	Arbitrum
Velas (BSC)	VLX	BSC
Velas (MAINNET)	vlx	MAINNET
Velo (BEP20)	velo	BEP20
Veloce (ERC20)	vext	ERC20
Veloce (MATIC)	vext	MATIC
Velo (OPTIMISM)	velo	OPTIMISM
Velo (XLM)	VELO	XLM
Velvet (BEP20)	velvet	BEP20
Vemate (BEP20)	vmt	BEP20
VEMP (ARBITRUM)	vemp	ARBITRUM
vEmpire DDAO (ERC20)	vemp	ERC20
Venice Token (BASE)	vvv	BASE
VenoFinance (CRONOS)	vno	CRONOS
VENOM (ERC20)	VENOM	ETH
Venom (MAINNET)	venom	MAINNET
Venus (BEP20)	xvs	BEP20
Verasity (ERC20)	vra	ERC20
Verge (Mainnet)	xvg	Mainnet
Vertex Protocol (ARBITRUM)	VRTX	ARBITRUM
VeThor Token (VET)	vtho	VET
Viction (MAINNET)	vic	MAINNET
Victoria VR (ERC20)	vr	ERC20
VinuChain (BEP20)	vc	BEP20
Virtua (ERC20)	tvk	ERC20
Virtuals Protocol (BASE)	virtual	BASE
Vision (ERC20)	vsn	ERC20
Vita Inu (BEP20)	vinu	BEP20
Vita Inu (BSC)	VINU	BSC
Vita Inu (ERC20)	vinu	ERC20
VITE (BEP20)	vite	BEP20
VITE (MAINNET)	vite	MAINNET
Volt Inu (BSC)	VOLT	BSC
Volt Inu (ERC20)	volt	ERC20
Volt Inu V2 (BEP20)	volt	BEP20
Vow (ERC20)	VOW	ETH
Voxies (MATIC)	voxel	MATIC
VOXTO (ERC20)	vxt	ERC20
Voyager Token (ERC20)	vgx	ERC20
VPS AI (ERC20)	vps	ERC20
V Systems (MAINNET)	vsys	MAINNET
Vulcan Forged (LAVA) (MAINNET)	lava	MAINNET
Vulcan Forged PYR (ERC20)	pyr	ERC20
Vulcan Forged PYR (MATIC)	pyr	MATIC
VVS Finance (ERC20)	vvs	ERC20
Vyvo Coin  (MAINNET)	vsc	MAINNET
Waggle Network (SOL)	wag	SOL
WAGMI Games (ERC20)	wagmigames	ERC20
Walken (SOL)	wlkn	SOL
WalletConnect Token (OPTIMISM)	wct	OPTIMISM
WallStreetBets DApp (ERC20)	wsb	ERC20
Wall Street Memes (ERC20)	wsm	ERC20
Walrus (SUI)	wal	SUI
Wam (BEP20)	wam	BEP20
Wanchain (MAINNET)	wan	MAINNET
WAN (WANCHAIN)	wan	WANCHAIN
Wasder (ERC20)	was	ERC20
Waterfall (MAINNET)	water	MAINNET
WaultSwap BSC BEP20 (BEP20)	wex	BEP20
Waves (BEP20)	waves	BEP20
WavesEnterprise (MAINNET)	west	MAINNET
Waves (ERC20)	waves	ERC20
Waves	waves	Mainnet
WAXE (ERC20)	waxe	ERC20
WAX (Mainnet)	waxp	Mainnet
Wayfinder (BASE)	prompt	BASE
Wayfinder (ERC20)	prompt	ERC20
WazirX (BEP20)	wrx	BEP20
WazirX (BEP2)	wrx	BEP2
WazirX (ERC20)	wrx	ERC20
WBT (WHITECHAIN)	wbt	WHITECHAIN
Weave6 (ERC20)	wx	ERC20
WebKey DAO (BEP20)	wkeydao	BEP20
WELL3 (ERC20)	well3	ERC20
Wemix (Mainnet)	WEMIX	Mainnet
Wen (SOL)	wen	SOL
WeSendit (BEP20)	wsi	BEP20
WeWay (BEP20)	wwy	BEP20
Whales Market (SOL)	whales	SOL
WhiteBIT Token (ERC20)	wbt	ERC20
WhiteBIT Token (TRC20)	wbt	TRC20
WhiteRock (ERC20)	white	ERC20
WhiteSwap (ERC20)	wsd	ERC20
WHY (BEP20)	why	BEP20
WiFi Map (MATIC)	wifi	MATIC
Wiki Cat (BEP20)	wkc	BEP20
Wilder World (ERC20)	wild	ERC20
WINkLink (BEP20)	win	BEP20
WINkLink (TRC20)	win	TRC20
Wirex (AVAXC)	wxt	AVAXC
Wirex Token (ERC20)	wxt	ERC20
Wirex Token (XLM)	wxt	XLM
Wisdomise AI (MATIC)	wsdm	MATIC
Wise Monkey  (BEP20)	monky	BEP20
Wise Token (ERC20)	wise	ERC20
Witnet (MAINNET)	wit	MAINNET
Wojak (ERC20)	wojak	ERC20
Wombat Web 3 Gaming Platform (MATIC)	wombat	MATIC
WoofWork.io (ERC20)	woof	ERC20
WOO Network (ARBITRUM)	woo	ARBITRUM
WOO Network (BEP20)	woo	BEP20
WOO Network (ERC20)	woo	ERC20
Work X (BEP20)	work	BEP20
Worldcoin (ERC20)	wld	ERC20
Worldcoin (MAINNET)	wld	MAINNET
Worldcoin (Optimism)	wld	Optimism
World Liberty Financial USD (Binance Smart Chain) (BEP20)	usd1	BEP20
World Liberty Financial USD (ERC20)	usd1	ERC20
World Liberty Financial USD (TRC20)	usd1	TRC20
World Mobile Token (ERC20)	wmtx	ERC20
World of Dypians (BEP20)	wod	BEP20
World Token (ERC20)	world	ERC20
Worldwide USD (ERC20)	wusd	ERC20
Wormhole (SOL)	w	SOL
Wrapped Beacon ETH (BEP20)	wbeth	BEP20
Wrapped Beacon ETH (ERC20)	wbeth	ERC20
Wrapped Bitcoin (Arbitrum One)	wbtc	Arbitrum
Wrapped Bitcoin (MATIC)	wbtc	MATIC
Wrapped Bitcoin (OPTIMISM)	wbtc	OPTIMISM
Wrapped BNB (BEP20)	wbnb	BEP20
Wrapped BTC (ERC20)	wbtc	ERC20
Wrapped eETH (ERC20)	weeth	ERC20
Wrapped Nine Chronicles Gold (ERC20)	wncg	ERC20
Wrapped NXM (ERC20)	wnxm	ERC20
Wrapped QUIL (ERC20)	wquil	ERC20
Wrapped REACT (ERC20)	react	ERC20
Wrappped BTC (Optimism)	btc	Optimism
Wrappped ETH (Arbitrum)	weth	Arbitrum
Wrappped ETH (Base)	weth	base
Wrappped ETH (ERC20)	weth	ERC20
Wrappped ETH (Optimism)	weth	Optimism
Wrappped ETH (Polygon)	weth	MATIC
wstUSDT (TRC20)	wstusdt	TRC20
WUFFI (SOL)	wuf	SOL
XANA (AVAXC)	xeta	AVAXC
Xcad Network (BEP20)	xcad	BEP20
XCAD Network (ERC20)	xcad	ERC20
XCarnival (BEP20)	xcv	BEP20
XDB CHAIN (MAINNET)	xdb	MAINNET
XDC Network (Mainnet)	xdc	Mainnet
Xelis (Mainnet)	XEL	Mainnet
XEN Crypto (ERC20)	xen	ERC20
XENO Governance Token (BEP20)	gxe	BEP20
xHashtag (SOL)	xtag	SOL
XIO (ERC20)	xio	ERC20
xMoney (EGLD)	utk	EGLD
XO Protocol (BASE)	xoxo	BASE
Xpla (MAINNET)	xpla	MAINNET
XRADERS (BEP20)	xr	BEP20
XRP (BEP20)	xrp	BEP20
XSwap (ERC20)	xswap	ERC20
Xterio (BEP20)	xter	BEP20
X World Games (BEP20)	xwg	BEP20
XYO (ERC20)	xyo	ERC20
Y8U (BEP20)	y8u	BEP20
yearn.finance (BEP20)	yfi	BEP20
yearn.finance (ERC20)	yfi	ERC20
yearn.finance (KCC)	yfi	KCC
YFII.finance (ERC20)	yfii	ERC20
Yield Guild Games (BEP20)	ygg	BEP20
Yield Guild Games (ERC20)	ygg	ERC20
Yooldo (BEP20)	esports	BEP20
YooShi (BEP20)	yooshi	BEP20
YOUR AI (BEP20)	yourai	BEP20
YOUR AI (SOL)	yourai	SOL
Zano	zano	zano
Zcash (BEP20)	zec	BEP20
Zcash (No UA)	zec	Mainnet
Zebec Network (SOL)	zbcn	SOL
Zebec Protocol (SOL)	zbc	SOL
ZEEBU (BEP20)	zbu	BEP20
Zelwin (BEP20)	zlw	BEP20
Zelwin (ERC20)	zlw	ERC20
Zentry (ERC20)	zent	ERC20
Zephyr Protocol (Mainnet)	ZEPH	Mainnet
Zerebro  (SOL)	zerebro	SOL
Zero1 Labs (ERC20)	DEAI	ETH
ZeroSwap (ERC20)	zee	ERC20
ZetaChain (ERC20)	zeta	ERC20
ZetaChain (MAINNET)	zeta	MAINNET
Zeta (SOL)	zex	SOL
ZETRIX (MAINNET)	zetrix	MAINNET
ZIGChain (ERC20)	zig	ERC20
ZIGChain (MATIC)	zig	MATIC
Zilliqa (BEP20)	zil	BEP20
Zilliqa (ERC20)	zil	ERC20
Zilliqa	zil	Mainnet
Zircuit (ERC20)	zrc	ERC20
Zircuit (MAINNET)	zrc	MAINNET
ZKFair (ERC20)	zkf	ERC20
ZKLink (MAINNET)	zkl	MAINNET
zkRace (ERC20)	zerc	ERC20
zkSync (MAINNET)	zk	MAINNET
ZKWASM (BEP20)	zkwasm	BEP20
ZND Token (ERC20)	znd	ERC20
ZoidPay (EGLD)	zpay	EGLD
ZOON (BEP20)	zoon	BEP20
ZORA (BASE)	zora	BASE
ZTX (ARBITRUM)	ztx	ARBITRUM
Zuzalu Inu (ERC20)	zuzalu	ERC20
Zypto (ERC20)	zypto	ERC20
